"","name","takeTime","sysUser","sysName","sysTime","user","course_name","lesson_name","question_number","correct","attempt","datetime","skipped"
"1485","zagnyte",80,"agne","Windows",2016-09-11 23:46:00,"zagnyte","R Programming","Functions",47,FALSE,2,2016-09-11 23:36:38,FALSE
"1486","zagnyte",80,"agne","Windows",2016-09-11 23:46:00,"zagnyte","R Programming","Functions",47,FALSE,3,2016-09-11 23:37:14,FALSE
"1487","zagnyte",80,"agne","Windows",2016-09-11 23:46:00,"zagnyte","R Programming","Functions",47,FALSE,4,2016-09-11 23:41:56,FALSE
"1488","zagnyte",80,"agne","Windows",2016-09-11 23:46:00,"zagnyte","R Programming","Functions",47,TRUE,5,2016-09-11 23:43:56,FALSE
"1489","zagnyte",80,"agne","Windows",2016-09-11 23:46:00,"zagnyte","R Programming","Functions",48,TRUE,1,2016-09-11 23:45:22,FALSE
"1490","zagnyte",80,"agne","Windows",2016-09-11 23:46:00,"zagnyte","R Programming","Functions",50,NA,1,2016-09-11 23:45:35,FALSE
"1491","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",6,FALSE,1,2016-09-11 23:55:47,FALSE
"1492","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",6,TRUE,2,2016-09-11 23:56:20,FALSE
"1493","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",7,TRUE,1,2016-09-11 23:57:16,FALSE
"1494","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",9,TRUE,1,2016-09-11 23:58:15,FALSE
"1495","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",12,TRUE,1,2016-09-12 00:00:06,FALSE
"1496","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",13,TRUE,1,2016-09-12 00:00:14,FALSE
"1497","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",14,TRUE,1,2016-09-12 00:01:14,FALSE
"1498","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",16,TRUE,1,2016-09-12 00:02:39,FALSE
"1499","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",17,TRUE,1,2016-09-12 00:06:51,FALSE
"1500","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",18,TRUE,1,2016-09-12 00:07:10,FALSE
"1501","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",22,TRUE,1,2016-09-12 00:08:34,FALSE
"1502","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",24,FALSE,1,2016-09-12 00:09:33,FALSE
"1503","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",24,TRUE,2,2016-09-12 00:10:00,FALSE
"1504","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",25,FALSE,1,2016-09-12 00:12:02,FALSE
"1505","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",25,TRUE,2,2016-09-12 00:12:23,FALSE
"1506","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",26,TRUE,1,2016-09-12 00:14:02,FALSE
"1507","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",28,TRUE,1,2016-09-12 00:14:43,FALSE
"1508","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",30,TRUE,1,2016-09-12 00:15:55,FALSE
"1509","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",32,TRUE,1,2016-09-12 00:17:12,FALSE
"1510","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",34,FALSE,1,2016-09-12 15:18:48,FALSE
"1511","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",34,TRUE,2,2016-09-12 15:19:21,FALSE
"1512","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",35,TRUE,1,2016-09-12 15:19:51,FALSE
"1513","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",36,TRUE,1,2016-09-12 15:19:59,FALSE
"1514","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",38,TRUE,1,2016-09-12 15:20:23,FALSE
"1515","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",40,TRUE,1,2016-09-12 15:22:14,FALSE
"1516","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",41,TRUE,1,2016-09-12 15:23:48,FALSE
"1517","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",42,TRUE,1,2016-09-12 15:23:56,FALSE
"1518","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",43,FALSE,1,2016-09-12 15:26:16,FALSE
"1519","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",43,TRUE,2,2016-09-12 15:26:55,FALSE
"1520","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",45,TRUE,1,2016-09-12 15:27:43,FALSE
"1521","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",48,TRUE,1,2016-09-12 15:29:27,FALSE
"1522","zagnyte",30,"agne","Windows",2016-09-12 15:30:11,"zagnyte","R Programming","lapply and sapply",51,NA,1,2016-09-12 15:30:00,FALSE
"1523","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",5,TRUE,1,2016-09-12 15:33:56,FALSE
"1524","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",9,TRUE,1,2016-09-12 15:36:01,FALSE
"1525","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",10,TRUE,1,2016-09-12 15:36:20,FALSE
"1526","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",11,TRUE,1,2016-09-12 15:37:08,FALSE
"1527","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",15,TRUE,1,2016-09-12 15:38:30,FALSE
"1528","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",16,TRUE,1,2016-09-12 15:39:20,FALSE
"1529","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",17,TRUE,1,2016-09-12 15:39:47,FALSE
"1530","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",19,TRUE,1,2016-09-12 15:40:58,FALSE
"1531","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",21,TRUE,1,2016-09-12 15:41:41,FALSE
"1532","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",22,TRUE,1,2016-09-12 15:42:00,FALSE
"1533","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",23,TRUE,1,2016-09-12 15:43:44,FALSE
"1534","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",24,TRUE,1,2016-09-12 15:44:04,FALSE
"1535","zagnyte",25,"agne","Windows",2016-09-12 15:44:22,"zagnyte","R Programming","vapply and tapply",26,NA,1,2016-09-12 15:44:12,FALSE
"1536","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",3,TRUE,1,2016-09-12 15:45:35,FALSE
"1537","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",4,TRUE,1,2016-09-12 15:46:03,FALSE
"1538","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",6,TRUE,1,2016-09-12 15:46:42,FALSE
"1539","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",8,TRUE,1,2016-09-12 15:46:57,FALSE
"1540","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",9,TRUE,1,2016-09-12 15:47:07,FALSE
"1541","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",10,TRUE,1,2016-09-12 15:47:25,FALSE
"1542","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",11,TRUE,1,2016-09-12 15:47:56,FALSE
"1543","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",13,TRUE,1,2016-09-12 15:48:35,FALSE
"1544","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",15,FALSE,1,2016-09-12 15:49:51,FALSE
"1545","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",15,TRUE,2,2016-09-12 15:50:02,FALSE
"1546","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",16,TRUE,1,2016-09-12 15:50:17,FALSE
"1547","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",17,TRUE,1,2016-09-12 15:50:40,FALSE
"1548","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",20,TRUE,1,2016-09-12 15:52:04,FALSE
"1549","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",22,TRUE,1,2016-09-12 15:52:51,FALSE
"1550","zagnyte",25,"agne","Windows",2016-09-12 15:53:49,"zagnyte","R Programming","Looking at Data",26,NA,1,2016-09-12 15:53:36,FALSE
"1551","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",3,FALSE,1,2016-09-12 15:54:51,FALSE
"1552","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",3,TRUE,2,2016-09-12 15:54:59,FALSE
"1553","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",4,TRUE,1,2016-09-12 15:55:21,FALSE
"1554","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",5,TRUE,1,2016-09-12 15:56:00,FALSE
"1555","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",7,FALSE,1,2016-09-12 15:56:51,FALSE
"1556","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",7,TRUE,2,2016-09-12 15:57:12,FALSE
"1557","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",9,TRUE,1,2016-09-12 15:57:45,FALSE
"1558","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",10,TRUE,1,2016-09-12 15:58:04,FALSE
"1559","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",13,TRUE,1,2016-09-12 15:59:56,FALSE
"1560","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",14,TRUE,1,2016-09-12 16:00:01,FALSE
"1561","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",15,FALSE,1,2016-09-12 16:00:50,FALSE
"1562","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",15,TRUE,2,2016-09-12 16:01:00,FALSE
"1563","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",16,TRUE,1,2016-09-12 16:02:11,FALSE
"1564","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",18,TRUE,1,2016-09-12 16:03:33,FALSE
"1565","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",19,TRUE,1,2016-09-12 16:04:33,FALSE
"1566","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",20,TRUE,1,2016-09-12 16:04:38,FALSE
"1567","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",21,TRUE,1,2016-09-12 16:04:56,FALSE
"1568","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",22,FALSE,1,2016-09-12 16:05:12,FALSE
"1569","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",22,TRUE,2,2016-09-12 16:05:22,FALSE
"1570","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",23,TRUE,1,2016-09-12 16:05:43,FALSE
"1571","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",24,TRUE,1,2016-09-12 16:06:10,FALSE
"1572","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",26,TRUE,1,2016-09-12 16:07:15,FALSE
"1573","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",27,FALSE,1,2016-09-12 16:07:53,FALSE
"1574","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",27,TRUE,2,2016-09-12 16:08:15,FALSE
"1575","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",28,TRUE,1,2016-09-12 16:08:19,FALSE
"1576","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",29,TRUE,1,2016-09-12 16:08:55,FALSE
"1577","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",30,TRUE,1,2016-09-12 16:09:18,FALSE
"1578","zagnyte",30,"agne","Windows",2016-09-12 16:09:59,"zagnyte","R Programming","Simulation",34,NA,1,2016-09-12 16:09:43,FALSE
"1579","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",3,TRUE,1,2016-09-12 16:14:31,FALSE
"1580","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",4,TRUE,1,2016-09-12 16:14:50,FALSE
"1581","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",5,TRUE,1,2016-09-12 16:15:04,FALSE
"1582","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",7,TRUE,1,2016-09-12 16:15:21,FALSE
"1583","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",8,TRUE,1,2016-09-12 16:15:54,FALSE
"1584","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",9,FALSE,1,2016-09-12 16:16:02,FALSE
"1585","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",9,TRUE,2,2016-09-12 16:16:08,FALSE
"1586","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",11,TRUE,1,2016-09-12 16:16:54,FALSE
"1587","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",12,FALSE,1,2016-09-12 16:16:57,FALSE
"1588","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",12,TRUE,2,2016-09-12 16:17:00,FALSE
"1589","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",13,TRUE,1,2016-09-12 16:17:05,FALSE
"1590","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",14,TRUE,1,2016-09-12 16:17:26,FALSE
"1591","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",15,TRUE,1,2016-09-12 16:18:02,FALSE
"1592","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",16,FALSE,1,2016-09-12 16:18:05,FALSE
"1593","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",16,TRUE,2,2016-09-12 16:18:16,FALSE
"1594","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",17,TRUE,1,2016-09-12 16:18:20,FALSE
"1595","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",18,TRUE,1,2016-09-12 16:18:32,FALSE
"1596","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",19,TRUE,1,2016-09-12 16:18:56,FALSE
"1597","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",20,TRUE,1,2016-09-12 16:19:09,FALSE
"1598","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",22,TRUE,1,2016-09-12 16:19:38,FALSE
"1599","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",23,TRUE,1,2016-09-12 16:19:58,FALSE
"1600","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",24,TRUE,1,2016-09-12 16:20:21,FALSE
"1601","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",27,TRUE,1,2016-09-12 16:22:10,FALSE
"1602","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",28,TRUE,1,2016-09-12 16:23:41,FALSE
"1603","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",29,TRUE,1,2016-09-12 16:23:45,FALSE
"1604","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",30,TRUE,1,2016-09-12 16:23:57,FALSE
"1605","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",32,TRUE,1,2016-09-12 16:24:43,FALSE
"1606","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",33,TRUE,1,2016-09-12 16:25:23,FALSE
"1607","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",35,TRUE,1,2016-09-12 16:26:04,FALSE
"1608","zagnyte",25,"agne","Windows",2016-09-12 16:26:26,"zagnyte","R Programming","Dates and Times",37,NA,1,2016-09-12 16:26:18,FALSE
"1609","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",4,TRUE,1,2016-09-12 16:37:32,FALSE
"1610","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",6,TRUE,1,2016-09-12 16:37:59,FALSE
"1611","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",8,TRUE,1,2016-09-12 16:38:17,FALSE
"1612","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",10,TRUE,1,2016-09-12 16:38:42,FALSE
"1613","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",14,TRUE,1,2016-09-12 16:39:30,FALSE
"1614","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",16,TRUE,1,2016-09-12 16:47:20,FALSE
"1615","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",19,TRUE,1,2016-09-12 16:48:01,FALSE
"1616","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",22,FALSE,1,2016-09-12 16:48:56,FALSE
"1617","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",22,FALSE,2,2016-09-12 16:49:11,FALSE
"1618","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",22,TRUE,3,2016-09-12 16:49:33,FALSE
"1619","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",23,FALSE,1,2016-09-12 16:49:57,FALSE
"1620","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",23,TRUE,2,2016-09-12 16:50:08,FALSE
"1621","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",24,TRUE,1,2016-09-12 16:50:18,FALSE
"1622","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",27,TRUE,1,2016-09-12 16:51:35,FALSE
"1623","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",28,TRUE,1,2016-09-12 16:52:00,FALSE
"1624","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",30,TRUE,1,2016-09-12 16:52:38,FALSE
"1625","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",31,TRUE,1,2016-09-12 16:53:20,FALSE
"1626","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",33,TRUE,1,2016-09-12 16:53:44,FALSE
"1627","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",37,FALSE,1,2016-09-12 16:54:20,FALSE
"1628","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",37,TRUE,2,2016-09-12 16:54:35,FALSE
"1629","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",39,FALSE,1,2016-09-12 16:55:52,FALSE
"1630","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",39,TRUE,2,2016-09-12 16:56:01,FALSE
"1631","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",42,TRUE,1,2016-09-12 16:57:22,FALSE
"1632","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",45,TRUE,1,2016-09-12 16:57:58,FALSE
"1633","zagnyte",20,"agne","Windows",2016-09-12 16:58:18,"zagnyte","R Programming","Base Graphics",47,NA,1,2016-09-12 16:58:09,FALSE
"1634","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",6,TRUE,1,2016-09-12 19:39:55,FALSE
"1635","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",7,TRUE,1,2016-09-12 19:40:14,FALSE
"1636","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",9,TRUE,1,2016-09-12 19:40:41,FALSE
"1637","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",12,TRUE,1,2016-09-12 19:41:09,FALSE
"1638","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",13,TRUE,1,2016-09-12 19:41:17,FALSE
"1639","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",14,TRUE,1,2016-09-12 19:41:32,FALSE
"1640","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",16,TRUE,1,2016-09-12 19:41:52,FALSE
"1641","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",17,FALSE,1,2016-09-12 19:48:53,FALSE
"1642","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",17,TRUE,2,2016-09-12 19:49:16,FALSE
"1643","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",18,TRUE,1,2016-09-12 19:49:33,FALSE
"1644","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",22,TRUE,1,2016-09-12 19:50:26,FALSE
"1645","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",24,TRUE,1,2016-09-12 19:51:01,FALSE
"1646","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",25,TRUE,1,2016-09-12 19:52:30,FALSE
"1647","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",26,FALSE,1,2016-09-12 19:54:03,FALSE
"1648","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",26,TRUE,2,2016-09-12 19:54:21,FALSE
"1649","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",28,TRUE,1,2016-09-12 19:55:27,FALSE
"1650","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",30,TRUE,1,2016-09-12 19:56:09,FALSE
"1651","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",32,TRUE,1,2016-09-12 19:56:31,TRUE
"1652","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",34,TRUE,1,2016-09-12 20:00:53,FALSE
"1653","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",35,FALSE,1,2016-09-12 20:01:30,FALSE
"1654","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",35,TRUE,2,2016-09-12 20:01:49,FALSE
"1655","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",36,TRUE,1,2016-09-12 20:01:55,FALSE
"1656","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",38,TRUE,1,2016-09-12 20:02:20,FALSE
"1657","SandraKozlovskaja",25,"Administrator","Windows",2016-09-12 20:12:11,"SandraKozlovskaja","R Programming","lapply and sapply",40,TRUE,1,2016-09-12 20:02:32,TRUE
